tt;age;crude;event;site
2.2;63;1.338725022665147;Death of other causes;colon
2.2;64;1.451397206466644;Death of other causes;colon
2.2;65;1.606555990597079;Death of other causes;colon
2.2;66;1.752485999936527;Death of other causes;colon
2.2;67;1.901849511479457;Death of other causes;colon
2.2;68;2.110877658173526;Death of other causes;colon
2.2;69;2.403406899849417;Death of other causes;colon
2.2;70;2.66769885355504;Death of other causes;colon
2.2;71;3.018156658940128;Death of other causes;colon
2.2;72;3.309860952418844;Death of other causes;colon
2.2;73;3.657496439839806;Death of other causes;colon
2.2;74;4.072198596534003;Death of other causes;colon
2.2;75;4.468655077879564;Death of other causes;colon
2.2;76;4.963570343897117;Death of other causes;colon
2.2;77;5.580682003810968;Death of other causes;colon
2.2;78;6.271116371236158;Death of other causes;colon
2.2;79;6.901261221842525;Death of other causes;colon
2.2;80;7.687243912446133;Death of other causes;colon
2.2;81;8.649692064215378;Death of other causes;colon
2.2;82;9.668238817798267;Death of other causes;colon
2.2;83;10.65826600074013;Death of other causes;colon
2.2;84;11.62450946943113;Death of other causes;colon
2.2;85;12.68079716602977;Death of other causes;colon
2.2;86;14.01499547619864;Death of other causes;colon
2.2;87;15.33284706385889;Death of other causes;colon
2.2;88;16.57725549675176;Death of other causes;colon
2.2;89;17.7267882451356;Death of other causes;colon
2.2;90;18.75047620415512;Death of other causes;colon
2.2;35;96.92658141183512;Alive;colon
2.2;36;96.61269802920151;Alive;colon
2.2;37;96.27053049455159;Alive;colon
2.2;38;95.9181007429697;Alive;colon
2.2;39;95.53934803914792;Alive;colon
2.2;40;95.11522311061567;Alive;colon
2.2;41;94.64439086245324;Alive;colon
2.2;42;94.1394294122513;Alive;colon
2.2;43;93.59647516486321;Alive;colon
2.2;44;93.00661108429232;Alive;colon
2.2;45;92.3597785379867;Alive;colon
2.2;46;91.65613530404006;Alive;colon
2.2;47;90.91431918595177;Alive;colon
2.2;48;90.11691891663001;Alive;colon
2.2;49;89.25592484395484;Alive;colon
2.2;50;88.37731639893175;Alive;colon
2.2;51;87.45156771370118;Alive;colon
2.2;52;86.51729337296989;Alive;colon
2.2;53;85.56382199187662;Alive;colon
2.2;54;84.56055180762725;Alive;colon
2.2;55;83.60364708185473;Alive;colon
2.2;56;82.66211234417045;Alive;colon
2.2;57;81.76410326401951;Alive;colon
2.2;58;80.9331307179048;Alive;colon
2.2;59;80.16062762635076;Alive;colon
2.2;60;79.45961854956481;Alive;colon
2.2;61;78.82054695754516;Alive;colon
2.2;62;78.27045448025321;Alive;colon
2.2;63;77.85716741639428;Alive;colon
2.2;64;77.55954873895617;Alive;colon
2.2;65;77.31439738794582;Alive;colon
2.2;66;77.14963014161928;Alive;colon
2.2;67;77.0298467607943;Alive;colon
2.2;68;76.88353039861367;Alive;colon
2.2;69;76.67897774033401;Alive;colon
2.2;70;76.48967091346559;Alive;colon
2.2;71;76.19990724958687;Alive;colon
2.2;72;75.92159808176626;Alive;colon
2.2;73;75.51258702264698;Alive;colon
2.2;74;74.94065756189255;Alive;colon
2.2;75;74.2681113626397;Alive;colon
2.2;76;73.31859918981885;Alive;colon
2.2;77;72.08483158691719;Alive;colon
2.2;78;70.54913809737829;Alive;colon
2.2;79;68.80877897432443;Alive;colon
2.2;80;66.67429197077732;Alive;colon
2.2;81;64.17057057838352;Alive;colon
2.2;82;61.41279565113311;Alive;colon
2.2;83;58.54305435499619;Alive;colon
2.2;84;55.5712196602632;Alive;colon
2.2;85;52.38089639180996;Alive;colon
2.2;86;48.90184659453454;Alive;colon
2.2;87;45.38322818577687;Alive;colon
2.2;88;41.86341062326014;Alive;colon
2.2;89;38.38084539091404;Alive;colon
2.2;90;34.87083686783119;Alive;colon
2.3;35;3.112855209915233;Death of cancer;colon
2.3;36;3.417715152140314;Death of cancer;colon
2.3;37;3.750261986151181;Death of cancer;colon
2.3;38;4.112925986500718;Death of cancer;colon
2.3;39;4.508268376496163;Death of cancer;colon
2.3;40;4.938241679444858;Death of cancer;colon
2.3;41;5.405227356285049;Death of cancer;colon
2.3;42;5.913853206607646;Death of cancer;colon
2.3;43;6.463452665516646;Death of cancer;colon
2.3;44;7.057930452714116;Death of cancer;colon
2.3;45;7.700118926283396;Death of cancer;colon
2.3;46;8.389039056304352;Death of cancer;colon
2.3;47;9.131714423961407;Death of cancer;colon
2.3;48;9.922898230504906;Death of cancer;colon
2.3;49;10.7565859416105;Death of cancer;colon
2.3;50;11.62959299461224;Death of cancer;colon
2.3;51;12.53275788167022;Death of cancer;colon
2.3;52;13.45738439016161;Death of cancer;colon
2.3;53;14.39216680240535;Death of cancer;colon
2.3;54;15.32132983684909;Death of cancer;colon
2.3;55;16.23627478244089;Death of cancer;colon
2.3;56;17.12119013712032;Death of cancer;colon
2.3;57;17.96076071798517;Death of cancer;colon
2.3;58;18.74544624408811;Death of cancer;colon
2.3;59;19.4533377336912;Death of cancer;colon
2.3;60;20.07597563503887;Death of cancer;colon
2.3;61;20.59565552630509;Death of cancer;colon
2.3;62;20.9997241717106;Death of cancer;colon
2.3;63;21.28298431845471;Death of cancer;colon
2.3;64;21.46597450967402;Death of cancer;colon
2.3;65;21.55320291230904;Death of cancer;colon
2.3;66;21.56893765986223;Death of cancer;colon
2.3;67;21.53593614557844;Death of cancer;colon
2.3;68;21.46933371050961;Death of cancer;colon
2.3;69;21.37697222594595;Death of cancer;colon
2.3;70;21.29782435299393;Death of cancer;colon
2.3;71;21.23265368504091;Death of cancer;colon
2.3;72;21.21540206695015;Death of cancer;colon
2.3;73;21.27283711846111;Death of cancer;colon
2.3;74;21.42610770823472;Death of cancer;colon
2.3;75;21.69868720700806;Death of cancer;colon
2.3;76;22.14928924464692;Death of cancer;colon
2.3;77;22.76129314856063;Death of cancer;colon
2.3;78;23.60105564188665;Death of cancer;colon
2.3;79;24.70510280420551;Death of cancer;colon
2.3;80;26.04496669545164;Death of cancer;colon
2.3;81;27.57493942310663;Death of cancer;colon
2.3;82;29.30063221611269;Death of cancer;colon
2.3;83;31.16595880847428;Death of cancer;colon
2.3;84;33.15648620940251;Death of cancer;colon
2.3;85;35.27496144899821;Death of cancer;colon
2.3;86;37.40377626608667;Death of cancer;colon
2.3;87;39.58966954238922;Death of cancer;colon
2.3;88;41.85122139732053;Death of cancer;colon
2.3;89;44.17103031937719;Death of cancer;colon
2.3;90;46.6432104148526;Death of cancer;colon
2.3;35;.118658673306049;Death of other causes;colon
2.3;36;.1411680132261575;Death of other causes;colon
2.3;37;.1624002882660966;Death of other causes;colon
2.3;38;.1651193772474229;Death of other causes;colon
2.3;39;.1639544414560604;Death of other causes;colon
2.3;40;.1727898365458354;Death of other causes;colon
2.3;41;.1925969305010864;Death of other causes;colon
2.3;42;.2047633992611909;Death of other causes;colon
2.3;43;.2155339652908963;Death of other causes;colon
2.3;44;.2294677984655739;Death of other causes;colon
2.3;45;.2524545454442385;Death of other causes;colon
2.3;46;.2853576670471975;Death of other causes;colon
2.3;47;.3034688539848944;Death of other causes;colon
2.3;48;.3294789582175874;Death of other causes;colon
2.3;49;.3747347805748175;Death of other causes;colon
2.3;50;.4003259251589785;Death of other causes;colon
2.3;51;.4379927385691301;Death of other causes;colon
2.3;52;.4645478962735952;Death of other causes;colon
2.3;53;.5004887698879122;Death of other causes;colon
2.3;54;.5886272120585264;Death of other causes;colon
2.3;55;.6435447556310453;Death of other causes;colon
2.3;56;.7091400467586979;Death of other causes;colon
2.3;57;.778912430169333;Death of other causes;colon
2.3;58;.8303996088202753;Death of other causes;colon
2.3;59;.9033756747080948;Death of other causes;colon
2.3;60;.9890231519344822;Death of other causes;colon
2.3;61;1.119307379478268;Death of other causes;colon
2.3;62;1.265415246652615;Death of other causes;colon
2.3;63;1.402357064581162;Death of other causes;colon
2.3;64;1.519960666902764;Death of other causes;colon
2.3;65;1.679537915428736;Death of other causes;colon
2.3;66;1.827034375491931;Death of other causes;colon
2.3;67;1.990770337140244;Death of other causes;colon
2.3;68;2.209286395485633;Death of other causes;colon
2.3;69;2.518195973013797;Death of other causes;colon
2.3;70;2.79389600376909;Death of other causes;colon
2.3;71;3.158916538311398;Death of other causes;colon
2.3;72;3.462920538090048;Death of other causes;colon
2.3;73;3.834006326690637;Death of other causes;colon
2.3;74;4.255342774528788;Death of other causes;colon
2.3;75;4.683971231702173;Death of other causes;colon
2.3;76;5.195336471986053;Death of other causes;colon
2.3;77;5.84322287654914;Death of other causes;colon
2.3;78;6.543530944846257;Death of other causes;colon
2.3;79;7.223798867260286;Death of other causes;colon
2.3;80;8.042011958467915;Death of other causes;colon
2.3;81;9.042014539640824;Death of other causes;colon
2.3;82;10.10272752404231;Death of other causes;colon
2.3;83;11.12019368671953;Death of other causes;colon
2.3;84;12.13462388425333;Death of other causes;colon
2.3;85;13.23481459169954;Death of other causes;colon
2.3;86;14.60531059155982;Death of other causes;colon
2.3;87;15.95482741772189;Death of other causes;colon
2.3;88;17.22030304179444;Death of other causes;colon
2.3;89;18.38284621279475;Death of other causes;colon
2.3;90;19.45696819381243;Death of other causes;colon
2.3;35;96.76848611677872;Alive;colon
2.3;36;96.44111683463352;Alive;colon
2.3;37;96.08733772558273;Alive;colon
2.3;38;95.72195463625187;Alive;colon
2.3;39;95.32777718204778;Alive;colon
2.3;40;94.88896848400931;Alive;colon
2.3;41;94.40217571321386;Alive;colon
2.3;42;93.88138339413116;Alive;colon
2.3;43;93.32101336919246;Alive;colon
2.3;44;92.7126017488203;Alive;colon
2.3;45;92.04742652827237;Alive;colon
2.3;46;91.32560327664845;Alive;colon
2.3;47;90.56481672205369;Alive;colon
2.3;48;89.74762281127751;Alive;colon
2.3;49;88.86867927781468;Alive;colon
2.3;50;87.97008108022878;Alive;colon
2.3;51;87.02924937976066;Alive;colon
2.3;52;86.07806771356479;Alive;colon
2.3;53;85.10734442770674;Alive;colon
2.3;54;84.09004295109239;Alive;colon
2.3;55;83.12018046192806;Alive;colon
2.3;56;82.16966981612099;Alive;colon
2.3;57;81.26032685184551;Alive;colon
2.3;58;80.42415414709161;Alive;colon
2.3;59;79.6432865916007;Alive;colon
2.3;60;78.93500121302665;Alive;colon
2.3;61;78.28503709421663;Alive;colon
2.3;62;77.73486058163678;Alive;colon
2.3;63;77.31465861696412;Alive;colon
2.3;64;77.01406482342321;Alive;colon
2.3;65;76.76725917226221;Alive;colon
2.3;66;76.60402796464584;Alive;colon
2.3;67;76.47329351728132;Alive;colon
2.3;68;76.32137989400476;Alive;colon
2.3;69;76.10483180104025;Alive;colon
2.3;70;75.90827964323698;Alive;colon
2.3;71;75.6084297766477;Alive;colon
2.3;72;75.32167739495981;Alive;colon
2.3;73;74.89315655484825;Alive;colon
2.3;74;74.31854951723649;Alive;colon
2.3;75;73.61734156128976;Alive;colon
2.3;76;72.65537428336704;Alive;colon
2.3;77;71.39548397489024;Alive;colon
2.3;78;69.85541341326709;Alive;colon
2.3;79;68.07109832853421;Alive;colon
2.3;80;65.91302134608044;Alive;colon
2.3;81;63.38304603725256;Alive;colon
2.3;82;60.59664025984499;Alive;colon
2.3;83;57.7138475048062;Alive;colon
2.3;84;54.70888990634417;Alive;colon
2.3;85;51.49022395930224;Alive;colon
2.3;86;47.99091314235351;Alive;colon
2.3;87;44.45550303988889;Alive;colon
2.3;88;40.92847556088503;Alive;colon
2.3;89;37.44612346782807;Alive;colon
2.3;90;33.89982139133497;Alive;colon
2.4;35;3.261679206521245;Death of cancer;colon
2.4;36;3.577973020434635;Death of cancer;colon
2.4;37;3.922562361502747;Death of cancer;colon
2.4;38;4.298023095705917;Death of cancer;colon
2.4;39;4.706904610976202;Death of cancer;colon
2.4;40;5.151062320627168;Death of cancer;colon
2.4;41;5.63277170932465;Death of cancer;colon
2.4;42;6.156673319575134;Death of cancer;colon
2.4;43;6.722186613644106;Death of cancer;colon
2.4;44;7.333119032679875;Death of cancer;colon
2.4;45;7.991981757844005;Death of cancer;colon
2.4;46;8.697960669421274;Death of cancer;colon
2.4;47;9.457868760097071;Death of cancer;colon
2.4;48;10.26619074797592;Death of cancer;colon
2.4;49;11.11658737798489;Death of cancer;colon
2.4;50;12.00575616352026;Death of cancer;colon
2.4;51;12.92414157985349;Death of cancer;colon
2.4;52;13.86291372455599;Death of cancer;colon
2.4;53;14.81048681404987;Death of cancer;colon
2.4;54;15.75076081510192;Death of cancer;colon
2.4;55;16.67531224517509;Death of cancer;colon
2.4;56;17.56822522199681;Death of cancer;colon
2.4;57;18.41415577467054;Death of cancer;colon
2.4;58;19.20377405641061;Death of cancer;colon
2.4;59;19.915074242743;Death of cancer;colon
2.4;60;20.53972582017563;Death of cancer;colon
2.4;61;21.06002426383957;Death of cancer;colon
2.4;62;21.46357495073651;Death of cancer;colon
2.4;63;21.74547175802511;Death of cancer;colon
2.4;64;21.92650432823248;Death of cancer;colon
2.4;65;22.01100589115628;Death of cancer;colon
2.4;66;22.02373042851941;Death of cancer;colon
2.4;67;21.98731986440101;Death of cancer;colon
2.4;68;21.91687899051157;Death of cancer;colon
2.4;69;21.82019050316748;Death of cancer;colon
2.4;70;21.73695840261426;Death of cancer;colon
2.4;71;21.66742286966096;Death of cancer;colon
2.4;72;21.64641848618875;Death of cancer;colon
2.4;73;21.69994910598166;Death of cancer;colon
2.4;74;21.8493679956124;Death of cancer;colon
2.4;75;22.11831894646406;Death of cancer;colon
2.4;76;22.56486064508585;Death of cancer;colon
2.4;77;23.17199132897672;Death of cancer;colon
2.4;78;24.00609097426969;Death of cancer;colon
2.4;79;25.10345842893071;Death of cancer;colon
2.4;80;26.43444575517438;Death of cancer;colon
2.4;81;27.95292290903999;Death of cancer;colon
2.4;82;29.66503127423343;Death of cancer;colon
2.4;83;31.51610792365432;Death of cancer;colon
2.4;84;33.49177660735776;Death of cancer;colon
2.4;85;35.5949858224991;Death of cancer;colon
2.4;86;37.70809087967854;Death of cancer;colon
2.4;87;39.87927438479716;Death of cancer;colon
2.4;88;42.12698862014821;Death of cancer;colon
2.4;89;44.43338960339775;Death of cancer;colon
2.4;90;46.89085270859993;Death of cancer;colon
2.4;35;.1246647803503876;Death of other causes;colon
2.4;36;.1488225454273939;Death of other causes;colon
2.4;37;.1690671364552674;Death of other causes;colon
2.4;38;.1717705606864419;Death of other causes;colon
2.4;39;.1720375429138971;Death of other causes;colon
2.4;40;.1810365626365958;Death of other causes;colon
2.4;41;.2013522564741134;Death of other causes;colon
2.4;42;.2136188537310895;Death of other causes;colon
2.4;43;.2253109000058195;Death of other causes;colon
2.4;44;.2407026704265336;Death of other causes;colon
2.4;45;.265144217313944;Death of other causes;colon
2.4;46;.2977698995765297;Death of other causes;colon
2.4;47;.3174228077878865;Death of other causes;colon
2.4;48;.3451709247025626;Death of other causes;colon
2.4;49;.391006348571422;Death of other causes;colon
2.4;50;.4192781943439789;Death of other causes;colon
2.4;51;.4563833106460037;Death of other causes;colon
2.4;52;.4844198104537886;Death of other causes;colon
2.4;53;.5255157028756349;Death of other causes;colon
2.4;54;.615316205309862;Death of other causes;colon
2.4;55;.6731633184631709;Death of other causes;colon
2.4;56;.7390856510827813;Death of other causes;colon
2.4;57;.8131088993036101;Death of other causes;colon
2.4;58;.8649298577408208;Death of other causes;colon
2.4;59;.9423268368303708;Death of other causes;colon
2.4;60;1.032955843308939;Death of other causes;colon
2.4;61;1.173170490729851;Death of other causes;colon
2.4;62;1.32028398302764;Death of other causes;colon
2.4;63;1.46505059203408;Death of other causes;colon
2.4;64;1.587706028652546;Death of other causes;colon
2.4;65;1.751594200811804;Death of other causes;colon
2.4;66;1.90102248308202;Death of other causes;colon
2.4;67;2.078572339589501;Death of other causes;colon
2.4;68;2.30637057290437;Death of other causes;colon
2.4;69;2.631273723596421;Death of other causes;colon
2.4;70;2.918169665117252;Death of other causes;colon
2.4;71;3.298128320930402;Death of other causes;colon
2.4;72;3.614961438592226;Death of other causes;colon
2.4;73;4.007594355419855;Death of other causes;colon
2.4;74;4.437364828565109;Death of other causes;colon
2.4;75;4.898849245653197;Death of other causes;colon
2.4;76;5.423842421144701;Death of other causes;colon
2.4;77;6.102374983680936;Death of other causes;colon
2.4;78;6.812606210309495;Death of other causes;colon
2.4;79;7.538923072402872;Death of other causes;colon
2.4;80;8.392701503751592;Death of other causes;colon
2.4;81;9.429494764110679;Death of other causes;colon
2.4;82;10.52991786872681;Death of other causes;colon
2.4;83;11.57277084470469;Death of other causes;colon
2.4;84;12.63215824384591;Death of other causes;colon
2.4;85;13.78026347578757;Death of other causes;colon
2.4;86;15.1859621925773;Death of other causes;colon
2.4;87;16.56572893006712;Death of other causes;colon
2.4;88;17.85050560831368;Death of other causes;colon
2.4;89;19.01834957526812;Death of other causes;colon
2.4;90;20.14372243248197;Death of other causes;colon
2.4;35;96.61365601312836;Alive;colon
2.4;36;96.27320443413797;Alive;colon
2.4;37;95.90837050204199;Alive;colon
2.4;38;95.53020634360763;Alive;colon
2.4;39;95.12105784610991;Alive;colon
2.4;40;94.66790111673625;Alive;colon
2.4;41;94.16587603420123;Alive;colon
2.4;42;93.62970782669377;Alive;colon
2.4;43;93.05250248635008;Alive;colon
2.4;44;92.4261782968936;Alive;colon
2.4;45;91.74287402484205;Alive;colon
2.4;46;91.0042694310022;Alive;colon
2.4;47;90.22470843211504;Alive;colon
2.4;48;89.38863832732153;Alive;colon
2.4;49;88.49240627344368;Alive;colon
2.4;50;87.57496564213577;Alive;colon
2.4;51;86.6194751095005;Alive;colon
2.4;52;85.65266646499022;Alive;colon
2.4;53;84.6639974830745;Alive;colon
2.4;54;83.63392297958822;Alive;colon
2.4;55;82.65152443636174;Alive;colon
2.4;56;81.6926891269204;Alive;colon
2.4;57;80.77273532602585;Alive;colon
2.4;58;79.93129608584857;Alive;colon
2.4;59;79.14259892042664;Alive;colon
2.4;60;78.42731833651543;Alive;colon
2.4;61;77.76680524543058;Alive;colon
2.4;62;77.21614106623585;Alive;colon
2.4;63;76.78947764994081;Alive;colon
2.4;64;76.48578964311497;Alive;colon
2.4;65;76.2373999080319;Alive;colon
2.4;66;76.07524708839857;Alive;colon
2.4;67;75.93410779600949;Alive;colon
2.4;68;75.77675043658407;Alive;colon
2.4;69;75.5485357732361;Alive;colon
2.4;70;75.34487193226849;Alive;colon
2.4;71;75.03444880940864;Alive;colon
2.4;72;74.73862007521902;Alive;colon
2.4;73;74.29245653859849;Alive;colon
2.4;74;73.71326717582249;Alive;colon
2.4;75;72.98283180788275;Alive;colon
2.4;76;72.01129693376944;Alive;colon
2.4;77;70.72563368734235;Alive;colon
2.4;78;69.18130281542081;Alive;colon
2.4;79;67.35761849866641;Alive;colon
2.4;80;65.17285274107402;Alive;colon
2.4;81;62.61758232684933;Alive;colon
2.4;82;59.80505085703977;Alive;colon
2.4;83;56.91112123164099;Alive;colon
2.4;84;53.87606514879633;Alive;colon
2.4;85;50.62475070171332;Alive;colon
2.4;86;47.10594692774417;Alive;colon
2.4;87;43.55499668513572;Alive;colon
2.4;88;40.02250577153812;Alive;colon
2.4;89;36.54826082133413;Alive;colon
2.4;90;32.96542485891811;Alive;colon
2.5;35;3.406933773745471;Death of cancer;colon
2.5;36;3.734325325333462;Death of cancer;colon
2.5;37;4.090602513091111;Death of cancer;colon
2.5;38;4.47846246746276;Death of cancer;colon
2.5;39;4.900429794535951;Death of cancer;colon
2.5;40;5.358322797362577;Death of cancer;colon
2.5;41;5.854143658702389;Death of cancer;colon
2.5;42;6.392899607366505;Death of cancer;colon
2.5;43;6.973761779540633;Death of cancer;colon
2.5;44;7.600546397566417;Death of cancer;colon
2.5;45;8.275486008777531;Death of cancer;colon
2.5;46;8.997844633557868;Death of cancer;colon
2.5;47;9.774320370214435;Death of cancer;colon
2.5;48;10.59907862807511;Death of cancer;colon
2.5;49;11.46549799706736;Death of cancer;colon
2.5;50;12.37008175050434;Death of cancer;colon
2.5;51;13.30306339653034;Death of cancer;colon
2.5;52;14.2553583702473;Death of cancer;colon
2.5;53;15.21511582540606;Death of cancer;colon
2.5;54;16.16597028922608;Death of cancer;colon
2.5;55;17.09967193074779;Death of cancer;colon
2.5;56;18.00020324672059;Death of cancer;colon
2.5;57;18.85216669796179;Death of cancer;colon
2.5;58;19.64649220795075;Death of cancer;colon
2.5;59;20.36099555509424;Death of cancer;colon
2.5;60;20.98754379968875;Death of cancer;colon
2.5;61;21.50834562696661;Death of cancer;colon
2.5;62;21.91141750137415;Death of cancer;colon
2.5;63;22.19193284939821;Death of cancer;colon
2.5;64;22.37100441614015;Death of cancer;colon
2.5;65;22.45284990490251;Death of cancer;colon
2.5;66;22.46264467625824;Death of cancer;colon
2.5;67;22.42284951805145;Death of cancer;colon
2.5;68;22.34863224190174;Death of cancer;colon
2.5;69;22.24767714670881;Death of cancer;colon
2.5;70;22.16043526665588;Death of cancer;colon
2.5;71;22.08663165752882;Death of cancer;colon
2.5;72;22.0619623045899;Death of cancer;colon
2.5;73;22.11164006961733;Death of cancer;colon
2.5;74;22.25729966550937;Death of cancer;colon
2.5;75;22.52252115325352;Death of cancer;colon
2.5;76;22.96496413489385;Death of cancer;colon
2.5;77;23.56702850758062;Death of cancer;colon
2.5;78;24.39534045642161;Death of cancer;colon
2.5;79;25.48566795970992;Death of cancer;colon
2.5;80;26.80751434834094;Death of cancer;colon
2.5;81;28.31436271858217;Death of cancer;colon
2.5;82;30.01291414240402;Death of cancer;colon
2.5;83;31.84987944906375;Death of cancer;colon
2.5;84;33.81094825086014;Death of cancer;colon
2.5;85;35.89909505894342;Death of cancer;colon
2.5;86;37.99676364679117;Death of cancer;colon
2.5;87;40.15337331882569;Death of cancer;colon
2.5;88;42.38725333231899;Death of cancer;colon
2.5;89;44.6801494171761;Death of cancer;colon
2.5;90;47.12236166567095;Death of cancer;colon
2.5;35;.1307110540987831;Death of other causes;colon
2.5;36;.1564136542964938;Death of other causes;colon
2.5;37;.1755474288359587;Death of other causes;colon
2.5;38;.1784128370363457;Death of other causes;colon
2.5;39;.1800708464428371;Death of other causes;colon
2.5;40;.1892652891725558;Death of other causes;colon
2.5;41;.2100356738370674;Death of other causes;colon
2.5;42;.2224505498870339;Death of other causes;colon
2.5;43;.2350597738042753;Death of other causes;colon
2.5;44;.2518543168824316;Death of other causes;colon
2.5;45;.2781028959698618;Death of other causes;colon
2.5;46;.3099899654982347;Death of other causes;colon
2.5;47;.3314278041732928;Death of other causes;colon
2.5;48;.3607307909875888;Death of other causes;colon
2.5;49;.4072067008449662;Death of other causes;colon
2.5;50;.43812894075442;Death of other causes;colon
2.5;51;.4746978592746066;Death of other causes;colon
2.5;52;.5039113112547917;Death of other causes;colon
2.5;53;.5500756599704226;Death of other causes;colon
2.5;54;.6418118724197909;Death of other causes;colon
2.5;55;.7022391106726523;Death of other causes;colon
2.5;56;.7688582667152909;Death of other causes;colon
2.5;57;.8471769544526464;Death of other causes;colon
2.5;58;.8992491509279397;Death of other causes;colon
2.5;59;.9808260026074548;Death of other causes;colon
2.5;60;1.076461145704322;Death of other causes;colon
2.5;61;1.226045935254489;Death of other causes;colon
2.5;62;1.374864952845903;Death of other causes;colon
2.5;63;1.527224930117305;Death of other causes;colon
2.5;64;1.654555165286188;Death of other causes;colon
2.5;65;1.823091641741534;Death of other causes;colon
2.5;66;1.974527799473467;Death of other causes;colon
2.5;67;2.166122896883367;Death of other causes;colon
2.5;68;2.40230965167902;Death of other causes;colon
2.5;69;2.74404682827258;Death of other causes;colon
2.5;70;3.04128397971564;Death of other causes;colon
2.5;71;3.436679585363551;Death of other causes;colon
2.5;72;3.765188322626077;Death of other causes;colon
2.5;73;4.179781076967332;Death of other causes;colon
2.5;74;4.617466718266469;Death of other causes;colon
2.5;75;5.110069520401305;Death of other causes;colon
2.5;76;5.650314522599012;Death of other causes;colon
2.5;77;6.359074119510059;Death of other causes;colon
2.5;78;7.079071471570058;Death of other causes;colon
2.5;79;7.850257252671594;Death of other causes;colon
2.5;80;8.739425227452758;Death of other causes;colon
2.5;81;9.812267797955327;Death of other causes;colon
2.5;82;10.95289920237078;Death of other causes;colon
2.5;83;12.01606419846107;Death of other causes;colon
2.5;84;13.12418210954151;Death of other causes;colon
2.5;85;14.31644577021953;Death of other causes;colon
2.5;86;15.75599268216391;Death of other causes;colon
2.5;87;17.16408466829802;Death of other causes;colon
2.5;88;18.46663545923255;Death of other causes;colon
2.5;89;19.64008596345337;Death of other causes;colon
2.5;90;20.81148372403797;Death of other causes;colon
2.5;35;96.46235517215574;Alive;colon
2.5;36;96.10926102037004;Alive;colon
2.5;37;95.73385005807293;Alive;colon
2.5;38;95.34312469550089;Alive;colon
2.5;39;94.9194993590212;Alive;colon
2.5;40;94.45241191346486;Alive;colon
2.5;41;93.93582066746055;Alive;colon
2.5;42;93.38464984274646;Alive;colon
2.5;43;92.7911784466551;Alive;colon
2.5;44;92.14759928555115;Alive;colon
2.5;45;91.44641109525261;Alive;colon
2.5;46;90.69216540094389;Alive;colon
2.5;47;89.89425182561227;Alive;colon
2.5;48;89.04019058093729;Alive;colon
2.5;49;88.12729530208767;Alive;colon
2.5;50;87.19178930874124;Alive;colon
2.5;51;86.22223874419505;Alive;colon
2.5;52;85.24073031849791;Alive;colon
2.5;53;84.23480851462351;Alive;colon
2.5;54;83.19221783835414;Alive;colon
2.5;55;82.19808895857955;Alive;colon
2.5;56;81.23093848656411;Alive;colon
2.5;57;80.30065634758556;Alive;colon
2.5;58;79.45425864112131;Alive;colon
2.5;59;78.65817844229829;Alive;colon
2.5;60;77.93599505460692;Alive;colon
2.5;61;77.26560843777889;Alive;colon
2.5;62;76.71371754577994;Alive;colon
2.5;63;76.28084222048449;Alive;colon
2.5;64;75.97444041857366;Alive;colon
2.5;65;75.72405845335595;Alive;colon
2.5;66;75.5628275242683;Alive;colon
2.5;67;75.41102758506518;Alive;colon
2.5;68;75.24905810641924;Alive;colon
2.5;69;75.00827602501862;Alive;colon
2.5;70;74.79828075362849;Alive;colon
2.5;71;74.47668875710762;Alive;colon
2.5;72;74.17284937278401;Alive;colon
2.5;73;73.70857885341535;Alive;colon
2.5;74;73.12523361622416;Alive;colon
2.5;75;72.36740932634518;Alive;colon
2.5;76;71.38472134250713;Alive;colon
2.5;77;70.07389737290933;Alive;colon
2.5;78;68.52558807200833;Alive;colon
2.5;79;66.66407478761849;Alive;colon
2.5;80;64.4530604242063;Alive;colon
2.5;81;61.8733694834625;Alive;colon
2.5;82;59.0341866552252;Alive;colon
2.5;83;56.13405635247518;Alive;colon
2.5;84;53.06486963959836;Alive;colon
2.5;85;49.78445917083705;Alive;colon
2.5;86;46.24724367104493;Alive;colon
2.5;87;42.6825420128763;Alive;colon
2.5;88;39.14611120844847;Alive;colon
2.5;89;35.67976461937052;Alive;colon
2.5;90;32.06615461029109;Alive;colon
2.6;35;3.54840384159851;Death of cancer;colon
2.6;36;3.886553108359006;Death of cancer;colon
2.6;37;4.254160761235321;Death of cancer;colon
2.6;38;4.654022785044698;Death of cancer;colon
2.6;39;5.088627474079499;Death of cancer;colon
2.6;40;5.55969682827033;Death of cancer;colon
2.6;41;6.069243813418868;Death of cancer;colon
2.6;42;6.622344468358228;Death of cancer;colon
2.6;43;7.218003903013225;Death of cancer;colon
2.6;44;7.860048923834932;Death of cancer;colon
2.6;45;8.550488585141764;Death of cancer;colon
2.6;46;9.288613924637003;Death of cancer;colon
2.6;47;10.08098000749635;Death of cancer;colon
2.6;48;10.92150729774391;Death of cancer;colon
2.6;49;11.80322215927702;Death of cancer;colon
2.6;50;12.72265974563291;Death of cancer;colon
2.6;51;13.66960572014814;Death of cancer;colon
2.6;52;14.63483881341769;Death of cancer;colon
2.6;53;15.60619722083991;Death of cancer;colon
2.6;54;16.56713875233348;Death of cancer;colon
2.6;55;17.50958785891878;Death of cancer;colon
2.6;56;18.41738997453339;Death of cancer;colon
2.6;57;19.27508797607982;Death of cancer;colon
