tt;age;netsurv;site
3;35;95.92256036713124;colon
3;36;95.54444801364511;colon
3;37;95.13405963699942;colon
3;38;94.68918158442989;colon
3;39;94.20755356471207;colon
3;40;93.68689028504167;colon
3;41;93.12490801067301;colon
3;42;92.51935644376694;colon
3;43;91.86805620074979;colon
3;44;91.16894199020442;colon
3;45;90.42011134355769;colon
3;46;89.61987841697332;colon
3;47;88.76768847475049;colon
3;48;87.86716958742807;colon
3;49;86.9243656360518;colon
3;50;85.94701269803684;colon
3;51;84.9444873026786;colon
3;52;83.92767005162553;colon
3;53;82.90873132953965;colon
3;54;81.90085537532958;colon
3;55;80.91792674504045;colon
3;56;79.97420740452641;colon
3;57;79.08403222321387;colon
3;58;78.26154542669246;colon
3;59;77.52049167755119;colon
3;60;76.87406482868964;colon
3;61;76.33480725101836;colon
3;62;75.91454479095998;colon
3;63;75.61962905517217;colon
3;64;75.4366578485081;colon
3;65;75.34659068672983;colon
3;66;75.32978394067669;colon
3;67;75.36626909997061;colon
3;68;75.43595199222979;colon
3;69;75.51874619021464;colon
3;70;75.59464550794726;colon
3;71;75.64373532657467;colon
3;72;75.64472477240339;colon
3;73;75.57057034850348;colon
3;74;75.39246550567825;colon
3;75;75.08087531788175;colon
3;76;74.60508699074086;colon
3;77;73.93276361843043;colon
3;78;73.02959904516277;colon
3;79;71.86952104821523;colon
3;80;70.46694390165631;colon
3;81;68.84792149595044;colon
3;82;67.03974567456518;colon
3;83;65.06961165602118;colon
3;84;62.96273913891276;colon
3;85;60.74091110552214;colon
3;86;58.42257457203655;colon
3;87;56.01891353445995;colon
3;88;53.51712095690034;colon
3;89;50.89984008059779;colon
3;90;48.15404426029929;colon
3.1;35;95.80136389639731;colon
3.1;36;95.41414635286529;colon
3.1;37;94.99414097498205;colon
3.1;38;94.53913595264511;colon
3.1;39;94.04687930344174;colon
3.1;40;93.51510158676929;colon
3.1;41;92.94154357271563;colon
3.1;42;92.32398922395132;colon
3.1;43;91.66030421835298;colon
3.1;44;90.94848004757475;colon
3.1;45;90.18668346044421;colon
3.1;46;89.37331066912746;colon
3.1;47;88.50791592841152;colon
3.1;48;87.59430494661436;colon
3.1;49;86.63872098465768;colon
3.1;50;85.6490979822629;colon
3.1;51;84.63499842303203;colon
3.1;52;83.6074667071275;colon
3.1;53;82.5788060032728;colon
3.1;54;81.56229604367297;colon
3.1;55;80.57187679682663;colon
3.1;56;79.62182666709138;colon
3.1;57;78.72646279992443;colon
3.1;58;77.89988528044466;colon
3.1;59;77.15577771145011;colon
3.1;60;76.50726588334342;colon
3.1;61;75.96682625263414;colon
3.1;62;75.54622849384501;colon
3.1;63;75.25175666019054;colon
3.1;64;75.06985695024673;colon
3.1;65;74.98133750028441;colon
3.1;66;74.96642224277863;colon
3.1;67;75.00502160550481;colon
3.1;68;75.07692625274174;colon
3.1;69;75.16193682821843;colon
3.1;70;75.23993443759494;colon
3.1;71;75.29089153707984;colon
3.1;72;75.29344060511713;colon
3.1;73;75.22060748872687;colon
3.1;74;75.04370362730569;colon
3.1;75;74.73333913475545;colon
3.1;76;74.2589901211453;colon
3.1;77;73.58856885356934;colon
3.1;78;72.68808787967636;colon
3.1;79;71.53181025533023;colon
3.1;80;70.13429086476309;colon
3.1;81;68.52152517132683;colon
3.1;82;66.72054049152769;colon
3.1;83;64.75808589711598;colon
3.1;84;62.65885755759011;colon
3.1;85;60.44420408503643;colon
3.1;86;58.13239890590355;colon
3.1;87;55.73482384409039;colon
3.1;88;53.23925309143122;colon
3.1;89;50.62914665587736;colon
3.1;90;47.89238749455523;colon
3.2;35;95.68429911817354;colon
3.2;36;95.28829121176994;colon
3.2;37;94.85900282690091;colon
3.2;38;94.39422428325618;colon
3.2;39;93.89171199961683;colon
3.2;40;93.34921223714933;colon
3.2;41;92.76448982257214;colon
3.2;42;92.1353621711517;colon
3.2;43;91.45973878594266;colon
3.2;44;90.73566620249764;colon
3.2;45;89.96137806607375;colon
3.2;46;89.1353496613104;colon
3.2;47;88.25724003157752;colon
3.2;48;87.33102558972105;colon
3.2;49;86.36314080962907;colon
3.2;50;85.36170888122918;colon
3.2;51;84.33646961949817;colon
3.2;52;83.29862310585513;colon
3.2;53;82.26059823565063;colon
3.2;54;81.23576476816787;colon
3.2;55;80.23811464964051;colon
3.2;56;79.28194160420418;colon
3.2;57;78.38154633106396;colon
3.2;58;77.55098830400313;colon
3.2;59;76.80389548622483;colon
3.2;60;76.15333238022176;colon
3.2;61;75.61171700243958;colon
3.2;62;75.19077032108999;colon
3.2;63;74.896715603998;colon
3.2;64;74.71585256088031;colon
3.2;65;74.62884078654581;colon
3.2;66;74.61577293037483;colon
3.2;67;74.65643849164671;colon
3.2;68;74.7305125938817;colon
3.2;69;74.8176824096433;colon
3.2;70;74.89771580873456;colon
3.2;71;74.95047182755927;colon
3.2;72;74.95450787832596;colon
3.2;73;74.88292899008188;colon
3.2;74;74.70717543136286;colon
3.2;75;74.39801099618589;colon
3.2;76;73.92510577969884;colon
3.2;77;73.25662107516996;colon
3.2;78;72.35888099491412;colon
3.2;79;71.20646642354471;colon
3.2;80;69.81404360537937;colon
3.2;81;68.20752730661223;colon
3.2;82;66.41367600993728;colon
3.2;83;64.45881184675073;colon
3.2;84;62.36714953895562;colon
3.2;85;60.15965879940235;colon
3.2;86;57.85449091382896;colon
3.2;87;55.46325468571004;colon
3.2;88;52.97430622471991;colon
3.2;89;50.37189309491855;colon
3.2;90;47.64475233889379;colon
3.3;35;95.57133250806952;colon
3.3;36;95.16684153189946;colon
3.3;37;94.72859560983485;colon
3.3;38;94.25438738882048;colon
3.3;39;93.7419816911199;colon
3.3;40;93.18914024117443;colon
3.3;41;92.59365139131337;colon
3.3;42;91.95336512800846;colon
3.3;43;91.26623348418764;colon
3.3;44;90.53035626176417;colon
3.3;45;89.74403167118443;colon
3.3;46;88.90581111252385;colon
3.3;47;88.01545430897822;colon
3.3;48;87.07710168547894;colon
3.3;49;86.09737111404927;colon
3.3;50;85.0845668640145;colon
3.3;51;84.04859797425254;colon
3.3;52;83.00081265382113;colon
3.3;53;81.95375904306627;colon
3.3;54;80.92089200687764;colon
3.3;55;79.91625250245478;colon
3.3;56;78.95414880382343;colon
3.3;57;78.0488666387339;colon
3.3;58;77.2144284264744;colon
3.3;59;76.46441176998776;colon
3.3;60;75.81182636903368;colon
3.3;61;75.26903887370034;colon
3.3;62;74.84772855018576;colon
3.3;63;74.55406418625633;colon
3.3;64;74.37420374819837;colon
3.3;65;74.2886609095531;colon
3.3;66;74.27739809727564;colon
3.3;67;74.32008400276776;colon
3.3;68;74.39627786611641;colon
3.3;69;74.48555290479;colon
3.3;70;74.56756329454824;colon
3.3;71;74.6220542368463;colon
3.3;72;74.62750950906573;colon
3.3;73;74.55712205579607;colon
3.3;74;74.38247055940755;colon
3.3;75;74.07448004452746;colon
3.3;76;73.60301884895675;colon
3.3;77;72.93649674686942;colon
3.3;78;72.04154254487325;colon
3.3;79;70.89303906781564;colon
3.3;80;69.5057383210416;colon
3.3;81;67.9054560815473;colon
3.3;82;66.11868077308856;colon
3.3;83;64.17132790337143;colon
3.3;84;62.08717107938563;colon
3.3;85;59.88685183726209;colon
3.3;86;57.58844404118556;colon
3.3;87;55.20380593371621;colon
3.3;88;52.72187141594812;colon
3.3;89;50.12764442843893;colon
3.3;90;47.41066183861676;colon
3.4;35;95.46242013267263;colon
3.4;36;95.04974577065649;colon
3.4;37;94.60285924318708;colon
3.4;38;94.11955564150014;colon
3.4;39;93.59760811332715;colon
3.4;40;93.03479353004901;colon
3.4;41;92.42892316624656;colon
3.4;42;91.77787863522391;colon
3.4;43;91.07965315563446;colon
3.4;44;90.33239798931906;colon
3.4;45;89.53447357862662;colon
3.4;46;88.68450451484875;colon
3.4;47;87.78234718813557;colon
3.4;48;86.8322995782579;colon
3.4;49;85.84115547849358;colon
3.4;50;84.81739248549533;colon
3.4;51;83.77108123920959;colon
3.4;52;82.71371104831307;colon
3.4;53;81.65794334903973;colon
3.4;54;80.61731368952164;colon
3.4;55;79.60590949463369;colon
3.4;56;78.63805312772769;colon
3.4;57;77.72801698596487;colon
3.4;58;76.88978999893958;colon
3.4;59;76.13690454086051;colon
3.4;60;75.4823217103708;colon
3.4;61;74.93836348132234;colon
3.4;62;74.51667398610951;colon
3.4;63;74.22337340469083;colon
3.4;64;74.04448236140566;colon
3.4;65;73.96037102974167;colon
3.4;66;73.9508725905654;colon
3.4;67;73.99553503924456;colon
3.4;68;74.07380142420146;colon
3.4;69;74.16513057897643;colon
3.4;70;74.24906259115399;colon
3.4;71;74.30522848422423;colon
3.4;72;74.31203969894116;colon
3.4;73;74.24278484766354;colon
3.4;74;74.0691894985942;colon
3.4;75;73.76234650170957;colon
3.4;76;73.29232599373876;colon
3.4;77;72.6277853865232;colon
3.4;78;71.73565163612507;colon
3.4;79;70.59109510860523;colon
3.4;80;69.20893125957531;colon
3.4;81;67.61486204977729;colon
3.4;82;65.83510713898058;colon
3.4;83;63.89519635491663;colon
3.4;84;61.81850054238327;colon
3.4;85;59.62537920654041;colon
3.4;86;57.33386738749038;colon
3.4;87;54.95608942964108;colon
3.4;88;52.48154899003155;colon
3.4;89;49.89597395308806;colon
3.4;90;47.18964839050076;colon
3.5;35;95.35750935944679;colon
3.5;36;94.93694366589168;colon
3.5;37;94.4817249649126;colon
3.5;38;93.98965083713556;colon
3.5;39;93.45850260642159;colon
3.5;40;92.8860719062702;colon
3.5;41;92.27019226738241;colon
3.5;42;91.60877593209261;colon
3.5;43;90.89985592102875;colon
3.5;44;90.14163312916889;colon
3.5;45;89.33252790277926;colon
3.5;46;88.47123513852084;colon
3.5;47;87.55770397864575;colon
3.5;48;86.59638372982822;colon
3.5;49;85.5942369538149;colon
3.5;50;84.55990721961338;colon
3.5;51;83.50361960081656;colon
3.5;52;82.43699796748349;colon
3.5;53;81.3728115946364;colon
3.5;54;80.32467274786561;colon
3.5;55;79.30671315864582;colon
3.5;56;78.3332690919062;colon
3.5;57;77.41860139263741;colon
3.5;58;76.576669055476;colon
3.5;59;75.82096420341632;colon
3.5;60;75.16440525759353;colon
3.5;61;74.61927583791498;colon
3.5;62;74.19719109819931;colon
3.5;63;73.90422807703703;colon
3.5;64;73.7262741410817;colon
3.5;65;73.64355820448361;colon
3.5;66;73.63578510458791;colon
3.5;67;73.68238224856928;colon
3.5;68;73.76267622029411;colon
3.5;69;73.85601109402322;colon
3.5;70;73.94181253560824;colon
3.5;71;73.99959711421414;colon
3.5;72;74.00770511525293;colon
3.5;73;73.93952769969448;colon
3.5;74;73.76694480791264;colon
3.5;75;73.46122287190447;colon
3.5;76;72.9926367868084;colon
3.5;77;72.33009054258291;colon
3.5;78;71.4408030627492;colon
3.5;79;70.30021926202451;colon
3.5;80;68.9231986847503;colon
3.5;81;67.33531765169593;colon
3.5;82;65.56253038784247;colon
3.5;83;63.63000221949533;colon
3.5;84;61.56073745398797;colon
3.5;85;59.37485534979425;colon
3.5;86;57.09038518491067;colon
3.5;87;54.71972907699703;colon
3.5;88;52.2529492735064;colon
3.5;89;49.67646449993421;colon
3.5;90;46.98125532758431;colon
3.6;35;95.25654034245645;colon
3.6;36;94.82836776633479;colon
3.6;37;94.36511690360805;colon
3.6;38;93.86458780524791;colon
3.6;39;93.32456975880713;colon
3.6;40;92.74286871514413;colon
3.6;41;92.11733974089088;colon
3.6;42;91.44592466484957;colon
3.6;43;90.72669489460921;colon
3.6;44;89.95789911878744;colon
3.6;45;89.13801527138683;colon
3.6;46;88.26580571176068;colon
3.6;47;87.34130851895834;colon
3.6;48;86.36911832177276;colon
3.6;49;85.35635960811982;colon
3.6;50;84.31183494069475;colon
3.6;51;83.24591708697886;colon
3.6;52;82.17035839624465;colon
3.6;53;81.09803097931699;colon
3.6;54;80.04262027049371;colon
3.6;55;79.01830049083539;colon
3.6;56;78.0394218583719;colon
3.6;57;77.12023555591576;colon
3.6;58;76.27467417164564;colon
3.6;59;75.51619439564725;colon
3.6;60;74.8576776227456;colon
3.6;61;74.31137508826063;colon
3.6;62;73.88887873117781;colon
3.6;63;73.59622753464595;colon
3.6;64;73.41917939997512;colon
3.6;65;73.33782405997646;colon
3.6;66;73.33173884771378;colon
3.6;67;73.38023069111499;colon
3.6;68;73.46250947351311;colon
3.6;69;73.55780418734878;colon
3.6;70;73.64542580147207;colon
3.6;71;73.70477621704782;colon
3.6;72;73.71412564381058;colon
3.6;73;73.6469738985938;colon
3.6;74;73.47536190718455;colon
3.6;75;73.17073470546374;colon
3.6;76;72.70357439915;colon
3.6;77;72.04303034623035;colon
3.6;78;71.15660764009937;colon
3.6;79;70.02001406821593;colon
3.6;80;68.64813653702213;colon
3.6;81;67.06641649390436;colon
3.6;82;65.30054767468452;colon
3.6;83;63.37535200306339;colon
3.6;84;61.31350126391452;colon
3.6;85;59.13491213535958;colon
3.6;86;56.85763621620321;colon
3.6;87;54.49436079696011;colon
3.6;88;52.03569308526102;colon
3.6;89;49.46870934521149;colon
3.6;90;46.78503804846346;colon
3.7;35;95.15944731216443;colon
3.7;36;94.72394475769569;colon
3.7;37;94.25295343789894;colon
3.7;38;93.74427579804775;colon
3.7;39;93.19570882137117;colon
3.7;40;92.60507227918345;colon
3.7;41;91.97024200771993;colon
3.7;42;91.28918834276935;colon
3.7;43;90.56001964010352;colon
3.7;44;89.78103053658721;colon
3.7;45;88.95075425528472;colon
3.7;46;88.0680178228037;colon
3.7;47;87.13294454017594;colon
3.7;48;86.15026857027453;colon
3.7;49;85.12726978200723;colon
3.7;50;84.07290310941009;colon
3.7;51;82.99768267542012;colon
3.7;52;81.9134836506968;colon
3.7;53;80.83327639759447;colon
3.7;54;79.77081635069942;colon
3.7;55;78.74031871253798;colon
3.7;56;77.75614791436809;colon
3.7;57;76.83254745491388;colon
3.7;58;75.98342700388046;colon
3.7;59;75.22221247343914;colon
3.7;60;74.56175361673868;colon
3.7;61;74.01427491524888;colon
3.7;62;73.59135048560842;colon
3.7;63;73.29898598455613;colon
3.7;64;73.1228133723088;colon
3.7;65;73.04278513248089;colon
3.7;66;73.03835187980312;colon
3.7;67;73.0887001781162;colon
3.7;68;73.17292301303911;colon
3.7;69;73.27013402534195;colon
3.7;70;73.35952926838253;colon
3.7;71;73.42039582140265;colon
3.7;72;73.43093481063072;colon
3.7;73;73.36476012930909;colon
3.7;74;73.1940795283947;colon
3.7;75;72.89052102517915;colon
3.7;76;72.42477595727151;colon
3.7;77;71.76623774254304;colon
3.7;78;70.88269224029948;colon
3.7;79;69.75009965828353;colon
3.7;80;68.38335988399106;colon
3.7;81;66.80777248067196;colon
3.7;82;65.04877689976084;colon
3.7;83;63.13087243273564;colon
3.7;84;61.07643011781708;colon
3.7;85;58.90519786090949;colon
3.7;86;56.63527320737435;colon
3.7;87;54.27963238755694;colon
3.7;88;51.82941203985806;colon
3.7;89;49.27231284104368;colon
3.7;90;46.6005647898744;colon
3.8;35;95.06615969404277;colon
3.8;36;94.62359661050644;colon
3.8;37;94.1451483705541;colon
3.8;38;93.62861968726141;colon
3.8;39;93.07181492281211;colon
3.8;40;92.47256712702723;colon
3.8;41;91.82877210046159;colon
3.8;42;91.13842757656379;colon
3.8;43;90.39967740345885;colon
3.8;44;89.61086032100415;colon
3.8;45;88.77056256510915;colon
3.8;46;87.87767308482226;colon
3.8;47;86.93239678922664;colon
3.8;48;85.93960179736801;colon
3.8;49;84.90671709798293;colon
3.8;50;83.84284371122088;colon
3.8;51;82.75863115337349;colon
3.8;52;81.66607215317082;colon
3.8;53;80.57823112590061;colon
3.8;54;79.50893068435059;colon
3.8;55;78.47242578096247;colon
3.8;56;77.48309550103707;colon
3.8;57;76.55517770433576;colon
3.8;58;75.70256257714081;colon
3.8;59;74.93864974244011;colon
3.8;60;74.276262435981;colon
3.8;61;73.72760369141359;colon
3.8;62;73.30423484345522;colon
3.8;63;73.01213261672672;colon
3.8;64;72.83680630884123;colon
3.8;65;72.75807295631344;colon
3.8;66;72.75525719763779;colon
3.8;67;72.80742535882358;colon
3.8;68;72.89355337132855;colon
3.8;69;72.99263930724389;colon
3.8;70;73.08376414168177;colon
3.8;71;73.14610003555858;colon
3.8;72;73.15777994916004;colon
3.8;73;73.09253666305918;colon
3.8;74;72.9227499077089;colon
3.8;75;72.62023449417421;colon
3.8;76;72.15589264757834;colon
3.8;77;71.49936048088757;colon
3.8;78;70.6186996086374;colon
3.8;79;69.49011333592077;colon
3.8;80;68.12850223109241;colon
3.8;81;66.55901885941088;colon
3.8;82;64.80685554804224;colon
3.8;83;62.89620920494799;colon
3.8;84;60.8491796694267;colon
3.8;85;58.68537629192847;colon
3.8;86;56.42296221777772;colon
3.8;87;54.07520331640712;colon
3.8;88;51.63374870679051;colon
3.8;89;49.08689082619189;colon
3.8;90;46.42741711954115;colon
3.9;35;94.97660307764869;colon
3.9;36;94.52724157248457;colon
3.9;37;94.0416119412544;colon
3.9;38;93.51752099386786;colon
3.9;39;92.95278011230438;colon
3.9;40;92.34523504434962;colon
3.9;41;91.69280071713696;colon
3.9;42;90.99350112896643;colon
3.9;43;90.24551415342366;colon
3.9;44;89.44722079355266;colon
3.9;45;88.59725804860786;colon
3.9;46;87.69457409864121;colon
3.9;47;86.73945194763;colon
3.9;48;85.73688829623546;colon
3.9;49;84.6944552630419;colon
3.9;50;83.62139398777097;colon
3.9;51;82.52848377059814;colon
3.9;52;81.4278300014882;colon
3.9;53;80.33258730495228;colon
3.9;54;79.25664296478175;colon
3.9;55;78.21429069871844;colon
3.9;56;77.21992484229661;colon
3.9;57;76.28777970971035;colon
3.9;58;75.43172937530154;colon
3.9;59;74.66515149351626;colon
3.9;60;74.00084765322119;colon
3.9;61;73.45100443518616;colon
3.9;62;73.02717509889231;colon
3.9;63;72.7353115172439;colon
3.9;64;72.5608033788248;colon
3.9;65;72.48333395978693;colon
3.9;66;72.48210262936595;colon
3.9;67;72.53605561760169;colon
3.9;68;72.62405168789601;colon
3.9;69;72.72497317972523;colon
3.9;70;72.81778588215533;colon
3.9;71;72.88154699711781;colon
3.9;72;72.89432217354084;colon
3.9;73;72.82996734893925;colon
3.9;74;72.6610387799301;colon
3.9;75;72.35954138776339;colon
3.9;76;71.8965896304596;colon
3.9;77;71.24206092687845;colon
3.9;78;70.36428802177882;colon
3.9;79;69.23970903148057;colon
3.9;80;67.8832147448784;colon
3.9;81;66.31980722485702;colon
3.9;82;64.57443953297562;colon
3.9;83;62.67102577391886;colon
3.9;84;60.63142194982607;colon
3.9;85;58.47512574808113;colon
3.9;86;56.22038204187824;colon
3.9;87;53.88074446829808;colon
3.9;88;51.4483566585662;colon
3.9;89;48.91207086364899;colon
3.9;90;46.265190209694;colon
4;35;94.89070005510274;colon
4;36;94.43479502530695;colon
4;37;93.942251698875;colon
4;38;93.41087877258683;colon
4;39;92.83849425233397;colon
4;40;92.22295597058894;colon
4;41;91.56219711673708;colon
4;42;90.85426680334893;colon
4;43;90.0973754568368;colon
4;44;89.28994451372218;colon
4;45;88.43065951744322;colon
4;46;87.51852524316722;colon
4;47;86.55389937681878;colon
4;48;85.54190202256832;colon
4;49;84.4902426975149;colon
4;50;83.40829699542137;colon
4;51;82.30696872104947;colon
4;52;81.19847136893171;colon
4;53;80.09604625531175;colon
4;54;79.0136431136448;colon
4;55;77.96559366218651;colon
4;56;76.96630821540452;colon
4;57;76.03001966697909;colon
4;58;75.17058927826832;colon
4;59;74.40137688696892;colon
4;60;73.73516705883695;colon
4;61;73.18413461898439;colon
4;62;72.759829142152;colon
4;63;72.46818143570292;colon
4;64;72.29446442723886;colon
4;65;72.21822921746028;colon
4;66;72.21855058616553;colon
4;67;72.27425482894184;colon
4;68;72.36408347138396;colon
4;69;72.46680300967016;colon
4;70;72.56126399329278;colon
4;71;72.62640867878325;colon
4;72;72.64023620571778;colon
4;73;72.57672945733927;colon
4;74;72.40862522408194;colon
4;75;72.10812141829581;colon
4;76;71.64654581311383;colon
4;77;70.99401574433929;colon
4;78;70.11913083462331;colon
4;79;68.998556672147;colon
4;80;67.64716542753915;colon
4;81;66.08980651378813;colon
4;82;64.35120206831012;colon
4;83;62.45500219612578;colon
4;84;60.42284430324534;colon
4;85;58.27413824406329;colon
4;86;56.02722363119089;colon
4;87;53.69593786271365;colon
4;88;51.27290043283016;colon
4;89;48.74749234186955;colon
4;90;46.11349293891882;colon
4.1;35;94.80837034055003;colon
4.1;36;94.34616956931092;colon
4.1;37;93.84697254576444;colon
4.1;38;93.30858960959974;colon
4.1;39;92.72884496325121;colon
4.1;40;92.10560788325931;colon
4.1;41;91.43682893578003;colon
4.1;42;90.72058118460791;colon
4.1;43;89.95510613558071;colon
4.1;44;89.13886384346146;colon
4.1;45;88.27058621050165;colon
4.1;46;87.34933202877582;colon
4.1;47;86.37553035308316;colon
4.1;48;85.3544197034561;colon
4.1;49;84.29384151169033;colon
4.1;50;83.20330044519297;colon
4.1;51;82.09381984389235;colon
4.1;52;80.97771706652725;colon
4.1;53;79.86831690376404;colon
4.1;54;78.77962957687328;colon
4.1;55;77.72602423510028;colon
4.1;56;76.72192801243507;colon
4.1;57;75.7815745239422;colon
4.1;58;74.91881543670489;colon
4.1;59;74.14699675446526;colon
4.1;60;73.47889040388411;colon
4.1;61;72.92666386674533;colon
4.1;62;72.50186712395782;colon
4.1;63;72.21041342759665;colon
4.1;64;72.03746160416431;colon
4.1;65;71.9624320737759;colon
4.1;66;71.96427568609819;colon
4.1;67;72.0216989864883;colon
4.1;68;72.11332623794476;colon
4.1;69;72.21780803548145;colon
4.1;70;72.31387968859106;colon
4.1;71;72.38036857437673;colon
4.1;72;72.39520808117072;colon
4.1;73;72.33251139879951;colon
4.1;74;72.16519938010214;colon
4.1;75;71.86566542619622;colon
4.1;76;71.40545148387515;colon
4.1;77;70.75491343542996;colon
4.1;78;69.88291388481585;colon
4.1;79;68.76633941327225;colon
4.1;80;67.42003615934055;colon
4.1;81;65.86869987413465;colon
4.1;82;64.13683041389925;colon
4.1;83;62.24783183235532;colon
4.1;84;60.22314613856732;colon
4.1;85;58.08211637223138;colon
4.1;86;55.84318715140616;colon
4.1;87;53.52047387376049;colon
4.1;88;51.10705284876425;colon
4.1;89;48.59280377993681;colon
4.1;90;45.97194505855489;colon
4.2;35;94.72950443949354;colon
4.2;36;94.2612465344441;colon
4.2;37;93.75564595695701;colon
4.2;38;93.21051441649483;colon
4.2;39;92.62368185997234;colon
4.2;40;91.99302834901313;colon
4.2;41;91.31652093125032;colon
4.2;42;90.59225546003735;colon
4.2;43;89.81850306288396;colon
4.2;44;88.99376063097829;colon
4.2;45;88.1168042951119;colon
4.2;46;87.18674436706569;colon
4.2;47;86.20407808463878;colon
4.2;48;85.17415762389575;colon
4.2;49;84.10495113179215;colon
4.2;50;83.006087285001;colon
4.2;51;81.8887043217194;colon
4.2;52;80.76521955357072;colon
4.2;53;79.6490383306995;colon
4.2;54;78.55422965207913;colon
4.2;55;77.4951997078503;colon
4.2;56;76.48639338299009;colon
4.2;57;75.54204714999018;colon
4.2;58;74.67600619925892;colon
4.2;59;73.90160649834088;colon
4.2;60;73.23161146981502;colon
4.2;61;72.67818537783029;colon
4.2;62;72.2528824059969;colon
4.2;63;71.96160149131622;colon
4.2;64;71.78938982046144;colon
4.2;65;71.71553852212961;colon
4.2;66;71.71887513746414;colon
4.2;67;71.77798664968812;colon
4.2;68;71.87138005906316;colon
4.2;69;71.97759003277619;colon
4.2;70;72.07523667017065;colon
4.2;71;72.14303256324544;colon
4.2;72;72.15884604738415;colon
4.2;73;72.09692357188101;colon
4.2;74;71.93037312838577;colon
4.2;75;71.63178574440347;colon
4.2;76;71.17291819186742;colon
4.2;77;70.52436355099458;colon
4.2;78;69.65524384316274;colon
4.2;79;68.54266094795726;colon
4.2;80;67.20142882748738;colon
4.2;81;65.65608949348754;colon
4.2;82;63.93092925890444;colon
4.2;83;62.04912306378137;colon
4.2;84;60.03193863694647;colon
4.2;85;57.89867052683625;colon
4.2;86;55.66787614649403;colon
4.2;87;53.35394172734873;colon
4.2;88;50.95038126458628;colon
4.2;89;48.44754439465058;colon
4.2;90;45.8400538336245;colon
4.3;35;94.65395631129189;colon
4.3;36;94.17986805495106;colon
4.3;37;93.66810143482263;colon
4.3;38;93.11646923354155;colon
4.3;39;92.52280667399445;colon
4.3;40;91.88500393660696;colon
4.3;41;91.20104365952402;colon
4.3;42;90.469043342774;colon
4.3;43;89.68730231419009;colon
4.3;44;88.85435257707532;colon
4.3;45;87.96901244280562;colon
4.3;46;87.03044135661918;colon
4.3;47;86.03920171594042;colon
4.3;48;85.00075486952788;colon
4.3;49;83.92319081263361;colon
4.3;50;82.81625752414956;colon
4.3;51;81.69120386737917;colon
4.3;52;80.56054354348353;colon
4.3;53;79.4377598552538;colon
4.3;54;78.33697911416759;colon
4.3;55;77.272644323367;colon
4.3;56;76.2592191169483;colon
4.3;57;75.31094492800118;colon
4.3;58;74.44166346116006;colon
4.3;59;73.66470423993792;colon
4.3;60;72.99282605576795;colon
4.3;61;72.43819378960116;colon
4.3;62;72.01236933327179;colon
4.3;63;71.72124028284958;colon
4.3;64;71.54974443228913;colon
4.3;65;71.47704488141623;colon
4.3;66;71.48184642484921;colon
4.3;67;71.54261665239248;colon
4.3;68;71.63774530150717;colon
4.3;69;71.74565109028936;colon
4.3;70;71.84483894105497;colon
4.3;71;71.91390675516909;colon
4.3;72;71.93065843248985;colon
4.3;73;71.86947623754391;colon
4.3;74;71.70365794216073;colon
4.3;75;71.40599399175845;colon
4.3;76;70.94845643568931;colon
4.3;77;70.30187422062249;colon
4.3;78;69.43562552354145;colon
4.3;79;68.32702253173262;colon
4.3;80;66.99084201050884;colon
4.3;81;65.45147290107407;colon
4.3;82;63.732996610264;colon
4.3;83;61.858374742136;colon
4.3;84;59.8487197374591;colon
4.3;85;57.7232933886561;colon
4.3;86;55.50077146993636;colon
4.3;87;53.19580281149447;colon
4.3;88;50.80232018808344;colon
4.3;89;48.31111593518751;colon
4.3;90;45.71718504714048;colon
4.4;35;94.58158223679722;colon
4.4;36;94.10187905147149;colon
4.4;37;93.58417179401295;colon
4.4;38;93.02627400578339;colon
4.4;39;92.42602570635367;colon
4.4;40;91.78132652694096;colon
4.4;41;91.09017381484267;colon
4.4;42;90.35070559740774;colon
4.4;43;89.56124802177227;colon
4.4;44;88.72036653928946;colon
4.4;45;87.82691967741486;colon
4.4;46;86.88011373858943;colon
4.4;47;85.88057341410907;colon
4.4;48;84.8338650046861;colon
4.4;49;83.74819579918231;colon
4.4;50;82.63342870332987;colon
4.4;51;81.50091926619805;colon
4.4;52;80.36327433047036;colon
4.4;53;79.23405281954278;colon
4.4;54;78.12743710550586;colon
4.4;55;77.05790691138331;colon
4.4;56;76.03994566414499;colon
4.4;57;75.08780181472122;colon
4.4;58;74.21531644186362;colon
4.4;59;73.4358160158323;colon
4.4;60;72.76205831928365;colon
4.4;61;72.20621240992737;colon
4.4;62;71.77985112175058;colon
4.4;63;71.48885343874781;colon
4.4;64;71.31804981800799;colon
4.4;65;71.24647648358872;colon
4.4;66;71.25271599734415;colon
4.4;67;71.31511671262351;colon
4.4;68;71.41195110969052;colon
4.4;69;71.52152194643237;colon
4.4;70;71.62221900907355;colon
4.4;71;71.69252560738984;colon
4.4;72;71.71018175495369;colon
4.4;73;71.64970773629706;colon
4.4;74;71.48459336026673;colon
4.4;75;71.18782997770198;colon
4.4;76;70.73160519622328;colon
4.4;77;70.08698251955329;colon
4.4;78;69.22359329121693;colon
4.4;79;68.11895563220259;colon
4.4;80;66.78780504956204;colon
4.4;81;65.25437867184866;colon
4.4;82;63.54256144702253;colon
4.4;83;61.67511628672183;colon
4.4;84;59.67301737795086;colon
4.4;85;57.55550719216157;colon
4.4;86;55.34138354260257;colon
